ax,ay,az,rx,ry,rz,timestamp
-9.55305,0.38571,-0.489164,-0.024887829999999996,-0.004391969999999999,-0.00851776,1746801769652435
-9.547668,0.395278,-0.459862,-0.023956199999999997,-0.00572287,-0.008384669999999999,1746801789622355
-9.561422,0.401856,-0.46345000000000003,-0.024355469999999997,-0.00505742,-0.008118489999999999,1746801809592095
-9.54408,0.401258,-0.48737,-0.023956199999999997,-0.00425888,-0.00785231,1746801829561995
-9.539894,0.425178,-0.480792,-0.02502092,-0.004525059999999999,-0.00851776,1746801849531735
-9.545874,0.404248,-0.470626,-0.024754739999999997,-0.004924329999999999,-0.0079854,1746801869501615
-9.559628,0.405444,-0.490958,-0.02408929,-0.004525059999999999,-0.008384669999999999,1746801889471595
-9.55305,0.404248,-0.455078,-0.023556929999999997,-0.004924329999999999,-0.00851776,1746801909441535
-9.563216,0.412022,-0.471822,-0.024222379999999998,-0.0047912399999999996,-0.007453039999999999,1746801929411315
-9.568,0.415012,-0.471822,-0.025154009999999997,-0.0047912399999999996,-0.00851776,1746801949381415
-9.556638,0.416806,-0.4485,-0.02448856,-0.00505742,-0.00825158,1746801969351155
-9.553648,0.398866,-0.4784,-0.024222379999999998,-0.0053235999999999995,-0.007719219999999999,1746801989320955
-9.557236,0.404846,-0.468234,-0.02462165,-0.00465815,-0.007053769999999999,1746802009290815
-9.562618,0.39767,-0.461656,-0.023423839999999998,-0.00465815,-0.00678759,1746802029260675
-9.550658,0.42099200000000003,-0.47122400000000003,-0.024355469999999997,-0.00519051,-0.007719219999999999,1746802049230355
-9.558432,0.40365,-0.456274,-0.024754739999999997,-0.005589779999999999,-0.00785231,1746801070200115
-9.565010000000001,0.401856,-0.453284,-0.024355469999999997,-0.005456689999999999,-0.00851776,1746801090170035
-9.566804,0.398866,-0.478998,-0.024754739999999997,-0.00519051,-0.007719219999999999,1746801110139815
-9.549462,0.413816,-0.453284,-0.024222379999999998,-0.005589779999999999,-0.007453039999999999,1746801130109675
-9.555442,0.4186,-0.449098,-0.02408929,-0.005589779999999999,-0.009183209999999999,1746801150079495
-9.557236,0.398866,-0.47242,-0.024355469999999997,-0.004391969999999999,-0.009050119999999998,1746801170049295
-9.553648,0.40783600000000003,-0.471822,-0.02502092,-0.004525059999999999,-0.00865085,1746801190018975
-9.556638,0.398268,-0.443716,-0.024222379999999998,-0.004525059999999999,-0.0093163,1746801209988755
-9.55006,0.412022,-0.471822,-0.023956199999999997,-0.0053235999999999995,-0.008118489999999999,1746801229958535
-9.560824,0.398268,-0.461058,-0.024887829999999996,-0.00519051,-0.008118489999999999,1746801249927635
-9.543482000000001,0.399464,-0.46345000000000003,-0.02462165,-0.004924329999999999,-0.008118489999999999,1746801269897795
-9.565010000000001,0.395876,-0.483782,-0.02369002,-0.004525059999999999,-0.00825158,1746801289867715
-9.540492,0.40963,-0.461058,-0.02329075,-0.004924329999999999,-0.008384669999999999,1746801309837695
