ax,ay,az,rx,ry,rz,timestamp
10.02547,-0.063388,-0.827632,-0.025287099999999996,-0.00519051,-0.0073199499999999995,1746802020725933
10.021882,-0.056212,-0.853346,-0.024754739999999997,-0.0047912399999999996,-0.006521409999999999,1746802040698193
10.032048,-0.064584,-0.827034,-0.025154009999999997,-0.00425888,-0.00718686,1746802060670433
10.023676,-0.061594,-0.868894,-0.025154009999999997,-0.00519051,-0.00678759,1746802080642633
10.035038,-0.048438,-0.859924,-0.024887829999999996,-0.004924329999999999,-0.007053769999999999,1746802100614833
10.033842,-0.05681,-0.871884,-0.02502092,-0.004525059999999999,-0.00718686,1746802120587133
10.017098,-0.069966,-0.8581300000000001,-0.025553279999999998,-0.00572287,-0.00851776,1746802140559453
10.017098,-0.059202,-0.851552,-0.024887829999999996,-0.005989049999999999,-0.00825158,1746802160531653
10.036234,-0.055016,-0.833612,-0.023956199999999997,-0.004924329999999999,-0.00678759,1746802180503853
10.02547,-0.052624000000000004,-0.859326,-0.024355469999999997,-0.0047912399999999996,-0.00612214,1746802200476133
10.015902,-0.044252,-0.8473660000000001,-0.02502092,-0.00519051,-0.007719219999999999,1746802220448373
10.007530000000001,-0.048438,-0.856934,-0.025154009999999997,-0.00519051,-0.007719219999999999,1746801241420653
10.018892,-0.04186,-0.851552,-0.02542019,-0.00505742,-0.00785231,1746801261392873
10.030254,-0.060996,-0.857532,-0.025686369999999997,-0.00519051,-0.00825158,1746801281365133
10.02547,-0.051428,-0.84318,-0.025154009999999997,-0.00612214,-0.006521409999999999,1746801301337333
10.012912,-0.065182,-0.833014,-0.02542019,-0.004924329999999999,-0.006521409999999999,1746801321309653
10.020088,-0.046046000000000004,-0.84617,-0.025287099999999996,-0.0047912399999999996,-0.0073199499999999995,1746801341281913
10.015304,-0.052026,-0.882648,-0.02462165,-0.0058559599999999995,-0.00851776,1746801361254173
10.027264,-0.061594,-0.849758,-0.02462165,-0.005589779999999999,-0.007053769999999999,1746801381226473
10.026068,-0.06877,-0.85514,-0.02502092,-0.00465815,-0.007719219999999999,1746801401198673
10.026068,-0.05382,-0.860522,-0.024222379999999998,-0.0039927,-0.00718686,1746801421170953
10.020686,-0.069966,-0.856934,-0.02448856,-0.004391969999999999,-0.006388319999999999,1746801441143393
10.030254,-0.051428,-0.853944,-0.02462165,-0.00519051,-0.008118489999999999,1746801461115693
10.02547,-0.0598,-0.840788,-0.02542019,-0.005456689999999999,-0.007719219999999999,1746801481088033
10.026666,-0.055614000000000004,-0.833612,-0.025553279999999998,-0.005589779999999999,-0.007586129999999999,1746801501060293
10.0165,-0.058604,-0.864708,-0.026085639999999997,-0.004391969999999999,-0.007719219999999999,1746801521032673
10.030852,-0.063388,-0.836004,-0.025553279999999998,-0.00519051,-0.007719219999999999,1746801541004973
10.024274,-0.0598,-0.856336,-0.025287099999999996,-0.0053235999999999995,-0.007719219999999999,1746801560977313
10.047596,-0.051428,-0.859326,-0.02408929,-0.005589779999999999,-0.007053769999999999,1746801580949473
10.030852,-0.054418,-0.850954,-0.02448856,-0.00505742,-0.0073199499999999995,1746801600921713
10.026666,-0.061594,-0.862914,-0.024222379999999998,-0.00505742,-0.006920679999999999,1746801620893953
10.027862,-0.054418,-0.8473660000000001,-0.025154009999999997,-0.005589779999999999,-0.008118489999999999,1746801640866153
10.03444,-0.060996,-0.876668,-0.023956199999999997,-0.0053235999999999995,-0.00718686,1746801660838433
10.020686,-0.051428,-0.85514,-0.024222379999999998,-0.00505742,-0.00785231,1746801680810633
10.023078,-0.063986,-0.856934,-0.023423839999999998,-0.004525059999999999,-0.007719219999999999,1746801700782873
10.011716,-0.0598,-0.848562,-0.024222379999999998,-0.0047912399999999996,-0.00825158,1746801720755213
10.021284,-0.04485,-0.862316,-0.024355469999999997,-0.005589779999999999,-0.00678759,1746801740727433
10.023078,-0.049634,-0.868894,-0.024222379999999998,-0.005589779999999999,-0.007453039999999999,1746801760699613
10.024872,-0.067574,-0.85215,-0.023956199999999997,-0.00505742,-0.007053769999999999,1746801780671773
10.029058000000001,-0.049036,-0.86411,-0.023956199999999997,-0.005589779999999999,-0.007053769999999999,1746801800644073
10.017696,-0.048438,-0.8527480000000001,-0.024887829999999996,-0.00572287,-0.006654499999999999,1746801820616273
10.026068,-0.046046000000000004,-0.84318,-0.02502092,-0.004924329999999999,-0.006920679999999999,1746801840588413
10.032646,-0.048438,-0.842582,-0.024754739999999997,-0.00412579,-0.006654499999999999,1746801860560733
10.020686,-0.046046000000000004,-0.844974,-0.025686369999999997,-0.004924329999999999,-0.006920679999999999,1746801880532893
10.02846,-0.067574,-0.840788,-0.024754739999999997,-0.005456689999999999,-0.007719219999999999,1746801900505073
10.02547,-0.07176,-0.86411,-0.02408929,-0.005589779999999999,-0.006654499999999999,1746801920477313
10.033842,-0.052026,-0.815074,-0.02408929,-0.005589779999999999,-0.0079854,1746801940449473
10.029656,-0.065182,-0.836004,-0.02448856,-0.00505742,-0.00625523,1746801960421673
10.041616,-0.059202,-0.860522,-0.024355469999999997,-0.00519051,-0.007719219999999999,1746801980393873
10.030852,-0.060996,-0.839592,-0.024355469999999997,-0.00425888,-0.007053769999999999,1746802000366073
10.023676,-0.064584,-0.856934,-0.024355469999999997,-0.004924329999999999,-0.006920679999999999,1746802020338453
10.01949,-0.0598,-0.850356,-0.024754739999999997,-0.005456689999999999,-0.008118489999999999,1746802040310753
10.032646,-0.06697600000000001,-0.853346,-0.024754739999999997,-0.0053235999999999995,-0.006920679999999999,1746802060283013
10.015304,-0.049634,-0.83122,-0.02448856,-0.00505742,-0.007053769999999999,1746802080255093
10.018892,-0.067574,-0.861718,-0.02408929,-0.004391969999999999,-0.007586129999999999,1746802100227493
10.029656,-0.060398,-0.8419840000000001,-0.023823109999999998,-0.0038596099999999994,-0.006920679999999999,1746802120199733
10.018892,-0.05382,-0.846768,-0.02448856,-0.0047912399999999996,-0.008118489999999999,1746802140171913
10.029656,-0.066378,-0.855738,-0.02448856,-0.0053235999999999995,-0.0073199499999999995,1746802160144133
10.035038,-0.045448,-0.850356,-0.024222379999999998,-0.004391969999999999,-0.006920679999999999,1746802180116413
10.026068,-0.060398,-0.844376,-0.023956199999999997,-0.004525059999999999,-0.006654499999999999,1746802200088613
10.01351,-0.063388,-0.853346,-0.024355469999999997,-0.00465815,-0.007053769999999999,1746802220060913
10.018294000000001,-0.060996,-0.839592,-0.024887829999999996,-0.00505742,-0.0073199499999999995,1746801241033153
10.03444,-0.05083,-0.85514,-0.025154009999999997,-0.004924329999999999,-0.006920679999999999,1746801261005493
10.029656,-0.05382,-0.871884,-0.026085639999999997,-0.004525059999999999,-0.006521409999999999,1746801280977793
10.02846,-0.053222,-0.84318,-0.02502092,-0.00505742,-0.007719219999999999,1746801300949953
10.035636,-0.06877,-0.840788,-0.024887829999999996,-0.00465815,-0.007719219999999999,1746801320922213
10.020088,-0.049036,-0.84019,-0.02581946,-0.004924329999999999,-0.0073199499999999995,1746801340894613
10.033244,-0.065182,-0.817466,-0.02462165,-0.005456689999999999,-0.00678759,1746801360866833
10.03444,-0.06578,-0.862914,-0.024754739999999997,-0.00412579,-0.00625523,1746801380839093
10.036832,-0.057408,-0.851552,-0.024355469999999997,-0.00505742,-0.006920679999999999,1746801400811413
10.030254,-0.065182,-0.856336,-0.02408929,-0.005456689999999999,-0.00825158,1746801420783773
10.023078,-0.059202,-0.860522,-0.025154009999999997,-0.0053235999999999995,-0.007586129999999999,1746801440755973
10.014108,-0.056212,-0.84617,-0.025287099999999996,-0.00505742,-0.00718686,1746801460728313
10.01949,-0.052026,-0.865306,-0.02581946,-0.004924329999999999,-0.0073199499999999995,1746801480700753
10.033842,-0.056212,-0.8527480000000001,-0.02408929,-0.004525059999999999,-0.007719219999999999,1746801500672953
10.02248,-0.065182,-0.85215,-0.024754739999999997,-0.005456689999999999,-0.006654499999999999,1746801520645293
10.032646,-0.057408,-0.820456,-0.02502092,-0.0058559599999999995,-0.006920679999999999,1746801540617713
10.035038,-0.060996,-0.821652,-0.024754739999999997,-0.0058559599999999995,-0.006654499999999999,1746801560590013
10.021882,-0.040066,-0.85514,-0.02329075,-0.005589779999999999,-0.006920679999999999,1746801580562333
10.053576,-0.067574,-0.866502,-0.02329075,-0.00505742,-0.0073199499999999995,1746801600534593
10.030254,-0.0598,-0.859326,-0.02448856,-0.00519051,-0.0073199499999999995,1746801620506833
10.02846,-0.057408,-0.83421,-0.024754739999999997,-0.004924329999999999,-0.00678759,1746801640479133
10.026068,-0.060398,-0.867698,-0.02462165,-0.0053235999999999995,-0.00785231,1746801660451173
10.041018,-0.063388,-0.821652,-0.02502092,-0.004924329999999999,-0.0073199499999999995,1746801680423473
10.035038,-0.0598,-0.8372,-0.024355469999999997,-0.00465815,-0.006920679999999999,1746801700395753
10.029058000000001,-0.063986,-0.8527480000000001,-0.024887829999999996,-0.00465815,-0.007719219999999999,1746801720368073
10.027264,-0.057408,-0.85215,-0.026085639999999997,-0.00465815,-0.006388319999999999,1746801740340113
10.030852,-0.0598,-0.854542,-0.025287099999999996,-0.00425888,-0.006920679999999999,1746801760312313
10.039224,-0.052624000000000004,-0.825838,-0.02502092,-0.00465815,-0.00678759,1746801780284553
10.024872,-0.056212,-0.850954,-0.024887829999999996,-0.0039927,-0.007586129999999999,1746801800256853
10.01351,-0.05382,-0.838994,-0.02462165,-0.0038596099999999994,-0.008118489999999999,1746801820229073
10.03444,-0.050232,-0.849758,-0.024355469999999997,-0.004391969999999999,-0.006521409999999999,1746801840201333
10.030254,-0.051428,-0.838994,-0.02448856,-0.0039927,-0.006920679999999999,1746801860173533
10.035636,-0.04784,-0.858728,-0.024222379999999998,-0.004525059999999999,-0.007453039999999999,1746801880145893
10.027264,-0.05681,-0.87308,-0.024754739999999997,-0.0047912399999999996,-0.006920679999999999,1746801900118013
10.027862,-0.0598,-0.853346,-0.024754739999999997,-0.00465815,-0.006654499999999999,1746801920090333
10.02547,-0.059202,-0.862316,-0.02462165,-0.0034603399999999997,-0.007453039999999999,1746801940062633
10.026068,-0.060996,-0.84318,-0.02502092,-0.004525059999999999,-0.007586129999999999,1746801960034893
10.03145,-0.069368,-0.857532,-0.02462165,-0.004924329999999999,-0.0079854,1746801980007233
10.024274,-0.06697600000000001,-0.850954,-0.024222379999999998,-0.004391969999999999,-0.00865085,1746801999979473
10.038028,-0.064584,-0.870688,-0.02502092,-0.004391969999999999,-0.006920679999999999,1746802019951773
10.02846,-0.063388,-0.8736780000000001,-0.025154009999999997,-0.005589779999999999,-0.007053769999999999,1746802039924153
10.02547,-0.061594,-0.851552,-0.025154009999999997,-0.005456689999999999,-0.00678759,1746802059896453
10.029058000000001,-0.05681,-0.848562,-0.024754739999999997,-0.004525059999999999,-0.007053769999999999,1746802079868733
10.026068,-0.056212,-0.833612,-0.02448856,-0.0039927,-0.00572287,1746802099840973
10.024872,-0.05681,-0.849758,-0.024754739999999997,-0.00505742,-0.005989049999999999,1746802119813273
10.036234,-0.062192,-0.844974,-0.02462165,-0.00425888,-0.006388319999999999,1746802139785513
10.023676,-0.05681,-0.8473660000000001,-0.024754739999999997,-0.0047912399999999996,-0.007053769999999999,1746802159757693
10.02846,-0.067574,-0.856934,-0.02329075,-0.004924329999999999,-0.006521409999999999,1746802179729833
10.029058000000001,-0.057408,-0.84916,-0.023823109999999998,-0.0047912399999999996,-0.00718686,1746802199702173
10.024872,-0.052624000000000004,-0.8527480000000001,-0.02462165,-0.0047912399999999996,-0.00678759,1746802219674453
10.026666,-0.058006,-0.853944,-0.024222379999999998,-0.00505742,-0.007586129999999999,1746801240646793
10.026666,-0.043056,-0.843778,-0.024355469999999997,-0.0053235999999999995,-0.007719219999999999,1746801260619113
10.03743,-0.060996,-0.854542,-0.024887829999999996,-0.00519051,-0.0073199499999999995,1746801280591453
10.021882,-0.064584,-0.862914,-0.02448856,-0.00519051,-0.007586129999999999,1746801300563813
10.035038,-0.058604,-0.874276,-0.023956199999999997,-0.005456689999999999,-0.0073199499999999995,1746801320536033
10.02248,-0.059202,-0.857532,-0.023956199999999997,-0.005589779999999999,-0.00718686,1746801340508373
10.032646,-0.057408,-0.834808,-0.023956199999999997,-0.00425888,-0.007053769999999999,1746801360480633
10.024274,-0.074152,-0.8671,-0.02462165,-0.00465815,-0.007586129999999999,1746801380452993
10.020088,-0.052624000000000004,-0.876668,-0.024222379999999998,-0.005589779999999999,-0.007053769999999999,1746801400425273
10.02248,-0.049634,-0.8736780000000001,-0.024355469999999997,-0.005989049999999999,-0.007586129999999999,1746801420397633
10.039822000000001,-0.058006,-0.828828,-0.02408929,-0.0038596099999999994,-0.007586129999999999,1746801440369873
10.029058000000001,-0.07176,-0.859326,-0.02448856,-0.004924329999999999,-0.007053769999999999,1746801460342213
10.02846,-0.055016,-0.827632,-0.024355469999999997,-0.0053235999999999995,-0.0073199499999999995,1746801480314453
10.03444,-0.051428,-0.846768,-0.02502092,-0.0058559599999999995,-0.007453039999999999,1746801500286733
10.039224,-0.054418,-0.86112,-0.023956199999999997,-0.00505742,-0.007453039999999999,1746801520258913
10.038626,-0.047242,-0.862914,-0.02502092,-0.00465815,-0.0073199499999999995,1746801540231353
10.02846,-0.053222,-0.8473660000000001,-0.025154009999999997,-0.004391969999999999,-0.006388319999999999,1746801560203533
10.030254,-0.037674,-0.834808,-0.02462165,-0.004924329999999999,-0.006920679999999999,1746801580175733
10.011118,-0.054418,-0.8419840000000001,-0.023956199999999997,-0.00572287,-0.00718686,1746801600148013
10.02846,-0.06279,-0.86112,-0.02369002,-0.00425888,-0.007586129999999999,1746801620120033
10.029656,-0.049036,-0.832416,-0.02502092,-0.0047912399999999996,-0.0079854,1746801640092273
10.027862,-0.06578,-0.844974,-0.024887829999999996,-0.004525059999999999,-0.00718686,1746801660064453
10.030852,-0.060398,-0.839592,-0.02448856,-0.00412579,-0.00625523,1746801680036553
10.023676,-0.051428,-0.859924,-0.02462165,-0.00425888,-0.006521409999999999,1746801700008813
10.026068,-0.05681,-0.849758,-0.02369002,-0.0038596099999999994,-0.006521409999999999,1746801719981093
10.020686,-0.058604,-0.83421,-0.024887829999999996,-0.004924329999999999,-0.006920679999999999,1746801739953393
10.018892,-0.054418,-0.8581300000000001,-0.02408929,-0.0053235999999999995,-0.007586129999999999,1746801759925473
10.023676,-0.058006,-0.846768,-0.02462165,-0.005456689999999999,-0.006920679999999999,1746801779897813
10.026666,-0.065182,-0.864708,-0.02462165,-0.00519051,-0.006654499999999999,1746801799870153
10.030254,-0.051428,-0.860522,-0.024887829999999996,-0.004924329999999999,-0.00718686,1746801819842473
10.02846,-0.04485,-0.82823,-0.02408929,-0.00425888,-0.00718686,1746801839814613
10.032048,-0.058604,-0.859924,-0.024355469999999997,-0.004391969999999999,-0.00718686,1746801859787013
10.036234,-0.049036,-0.837798,-0.024754739999999997,-0.00465815,-0.00625523,1746801879759293
10.041616,-0.037674,-0.839592,-0.02502092,-0.00505742,-0.00718686,1746801899731653
10.027862,-0.059202,-0.858728,-0.024754739999999997,-0.00505742,-0.008384669999999999,1746801919703993
10.023676,-0.063388,-0.843778,-0.024355469999999997,-0.00519051,-0.0073199499999999995,1746801939676233
10.041616,-0.06279,-0.833014,-0.024222379999999998,-0.0053235999999999995,-0.0073199499999999995,1746801959648453
10.035636,-0.06578,-0.841386,-0.023823109999999998,-0.00465815,-0.0073199499999999995,1746801979620613
10.023078,-0.063388,-0.835406,-0.023556929999999997,-0.004924329999999999,-0.007586129999999999,1746801999592973
10.030254,-0.0598,-0.849758,-0.02462165,-0.0037265199999999997,-0.008118489999999999,1746802019565273
10.03145,-0.050232,-0.8581300000000001,-0.02502092,-0.0053235999999999995,-0.006521409999999999,1746802039537653
10.02846,-0.072358,-0.86411,-0.025154009999999997,-0.004525059999999999,-0.005989049999999999,1746802059510033
10.014706,-0.064584,-0.842582,-0.02448856,-0.0047912399999999996,-0.006920679999999999,1746802079482333
10.02248,-0.060996,-0.866502,-0.02462165,-0.00465815,-0.00718686,1746802099454593
10.009922,-0.054418,-0.844376,-0.024887829999999996,-0.00465815,-0.007053769999999999,1746802119426933
10.032048,-0.059202,-0.850954,-0.024754739999999997,-0.00519051,-0.007586129999999999,1746802139399253
10.02846,-0.0598,-0.839592,-0.02502092,-0.0047912399999999996,-0.0079854,1746802159371493
10.026666,-0.055614000000000004,-0.860522,-0.024355469999999997,-0.0047912399999999996,-0.007586129999999999,1746802179343573
10.026666,-0.059202,-0.838994,-0.02542019,-0.00465815,-0.006654499999999999,1746802199315793
10.035636,-0.07295600000000001,-0.868296,-0.02369002,-0.004924329999999999,-0.00718686,1746802219288133
10.038626,-0.058006,-0.842582,-0.02369002,-0.004391969999999999,-0.006654499999999999,1746801240260473
10.020088,-0.057408,-0.858728,-0.02448856,-0.005456689999999999,-0.00718686,1746801260232813
10.029656,-0.053222,-0.849758,-0.025154009999999997,-0.0039927,-0.008118489999999999,1746801280205133
10.018294000000001,-0.052026,-0.83122,-0.02448856,-0.0047912399999999996,-0.008118489999999999,1746801300177433
10.038626,-0.056212,-0.841386,-0.023956199999999997,-0.00465815,-0.007719219999999999,1746801320149653
10.030852,-0.059202,-0.86112,-0.025287099999999996,-0.00519051,-0.0073199499999999995,1746801340121753
10.03145,-0.069966,-0.8264360000000001,-0.024754739999999997,-0.00425888,-0.0079854,1746801360094013
10.027264,-0.047242,-0.856934,-0.025287099999999996,-0.004525059999999999,-0.007053769999999999,1746801380066213
10.0165,-0.043654,-0.850954,-0.024754739999999997,-0.00572287,-0.00718686,1746801400038573
10.018294000000001,-0.056212,-0.843778,-0.024355469999999997,-0.0047912399999999996,-0.007053769999999999,1746801420010793
10.03145,-0.04784,-0.848562,-0.024355469999999997,-0.00572287,-0.0058559599999999995,1746801439982953
10.014706,-0.034684,-0.859326,-0.024754739999999997,-0.00519051,-0.0073199499999999995,1746801459955133
10.0165,-0.058604,-0.860522,-0.024754739999999997,-0.0053235999999999995,-0.00612214,1746801479927453
10.024274,-0.061594,-0.848562,-0.025952549999999998,-0.00519051,-0.006920679999999999,1746801499899553
10.01949,-0.060996,-0.845572,-0.025154009999999997,-0.0053235999999999995,-0.007053769999999999,1746801519871713
10.020686,-0.055614000000000004,-0.8671,-0.024754739999999997,-0.005989049999999999,-0.007053769999999999,1746801539843893
10.021882,-0.06578,-0.859326,-0.02502092,-0.00519051,-0.007053769999999999,1746801559816013
10.024872,-0.070564,-0.869492,-0.024355469999999997,-0.0047912399999999996,-0.0079854,1746801579788253
10.026666,-0.052624000000000004,-0.844376,-0.02369002,-0.0053235999999999995,-0.007453039999999999,1746801599760553
10.029656,-0.039468,-0.858728,-0.02542019,-0.00465815,-0.007053769999999999,1746801619732933
10.03145,-0.05681,-0.836602,-0.024355469999999997,-0.00519051,-0.007719219999999999,1746801639705093
10.03145,-0.049634,-0.840788,-0.024887829999999996,-0.00505742,-0.007053769999999999,1746801659677313
10.018294000000001,-0.061594,-0.844376,-0.024754739999999997,-0.004391969999999999,-0.00718686,1746801679649453
10.00454,-0.04485,-0.833612,-0.02448856,-0.005456689999999999,-0.00718686,1746801699621533
10.024872,-0.060996,-0.851552,-0.025154009999999997,-0.005456689999999999,-0.00678759,1746801719593693
10.012314,-0.054418,-0.855738,-0.024754739999999997,-0.00465815,-0.00785231,1746801739565993
10.030254,-0.056212,-0.827632,-0.024355469999999997,-0.0047912399999999996,-0.008118489999999999,1746801759538213
10.035636,-0.063388,-0.859924,-0.02462165,-0.0053235999999999995,-0.00678759,1746801779510453
10.020686,-0.051428,-0.869492,-0.02369002,-0.00572287,-0.00678759,1746801799482773
10.035038,-0.060996,-0.85514,-0.024222379999999998,-0.005589779999999999,-0.007453039999999999,1746801819455033
10.024872,-0.052026,-0.850954,-0.024754739999999997,-0.0053235999999999995,-0.00718686,1746801839427293
10.021882,-0.063986,-0.833014,-0.024355469999999997,-0.0053235999999999995,-0.0073199499999999995,1746801859399493
10.0165,-0.0598,-0.843778,-0.02462165,-0.005456689999999999,-0.00785231,1746801879371853
10.020088,-0.060996,-0.855738,-0.024887829999999996,-0.004525059999999999,-0.007053769999999999,1746801899344113
10.024872,-0.050232,-0.8527480000000001,-0.023956199999999997,-0.004525059999999999,-0.006388319999999999,1746801919316373
10.033244,-0.062192,-0.856336,-0.023556929999999997,-0.004525059999999999,-0.00678759,1746801939288733
10.02547,-0.050232,-0.8473660000000001,-0.024222379999999998,-0.00465815,-0.007719219999999999,1746801959261073
10.032646,-0.055614000000000004,-0.829426,-0.024222379999999998,-0.0037265199999999997,-0.00718686,1746801979233513
10.035038,-0.068172,-0.862914,-0.024887829999999996,-0.004924329999999999,-0.006920679999999999,1746801999205833
10.0165,-0.06279,-0.8473660000000001,-0.024887829999999996,-0.00359343,-0.007453039999999999,1746802019178133
10.023676,-0.06279,-0.859326,-0.02462165,-0.00505742,-0.00718686,1746802039150393
10.03145,-0.049036,-0.85215,-0.02502092,-0.00519051,-0.0073199499999999995,1746802059122633
10.023676,-0.064584,-0.845572,-0.02448856,-0.004525059999999999,-0.006388319999999999,1746802079094993
10.023676,-0.051428,-0.837798,-0.023556929999999997,-0.0047912399999999996,-0.006920679999999999,1746802099067313
10.02846,-0.0598,-0.843778,-0.024754739999999997,-0.00425888,-0.00785231,1746802119039493
10.02547,-0.06877,-0.8581300000000001,-0.02462165,-0.00425888,-0.00718686,1746802139011693
10.000952,-0.066378,-0.856336,-0.024355469999999997,-0.005589779999999999,-0.00718686,1746802158984093
10.026068,-0.05382,-0.859326,-0.024887829999999996,-0.005589779999999999,-0.00718686,1746802178956473
10.020088,-0.049634,-0.862316,-0.025154009999999997,-0.005589779999999999,-0.006654499999999999,1746802198928793
10.027264,-0.060996,-0.8527480000000001,-0.024355469999999997,-0.004924329999999999,-0.007053769999999999,1746802218901153
10.030852,-0.04186,-0.833014,-0.024222379999999998,-0.00519051,-0.00678759,1746801239873573
10.033244,-0.060398,-0.868894,-0.024355469999999997,-0.00572287,-0.007586129999999999,1746801259845913
10.01949,-0.065182,-0.841386,-0.02502092,-0.0039927,-0.007053769999999999,1746801279818213
10.038626,-0.047242,-0.846768,-0.024754739999999997,-0.0047912399999999996,-0.007053769999999999,1746801299790513
10.036832,-0.049634,-0.862914,-0.02502092,-0.004391969999999999,-0.00785231,1746801319762893
10.027264,-0.051428,-0.865306,-0.024355469999999997,-0.00465815,-0.008384669999999999,1746801339735213
